<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
MWG,20161027,52.25,52.83,52.25,52.83,137950
MWG,20161026,51.68,52.83,51.68,51.93,203050
MWG,20161025,52.51,52.61,51.57,51.93,159550
MWG,20161024,54.77,54.77,52.47,52.47,229130
MWG,20161021,54.45,55.89,53.80,54.45,172440
MWG,20161020,54.20,54.27,53.37,54.09,143530
MWG,20161019,54.74,55.14,54.13,54.20,103920
MWG,20161018,51.20,54.77,51.20,54.09,268420
MWG,20161017,52.65,52.94,51.60,51.67,210270
MWG,20161014,53.52,54.82,53.23,53.37,145960
MWG,20161013,49.76,53.22,49.76,53.23,739640
MWG,20161012,48.76,50.09,48.76,49.76,123500
MWG,20161011,48.82,48.82,47.96,48.83,114380
MWG,20161010,48.36,48.82,48.36,48.39,71260
MWG,20161007,48.97,49.33,48.36,48.50,105310
MWG,20161006,48.64,49.76,48.61,48.97,105360
MWG,20161005,49.73,49.73,48.68,48.68,119470
MWG,20161004,50.09,50.09,49.01,49.04,193350
MWG,20161003,50.74,50.74,49.98,50.09,146180
MWG,20160930,50.45,50.59,50.02,50.20,96750
MWG,20160929,49.58,50.84,49.40,49.98,231710
MWG,20160928,49.01,49.77,48.69,49.58,143310
MWG,20160927,48.64,49.08,48.50,49.01,116840
MWG,20160926,49.40,49.40,48.53,48.68,160460
MWG,20160923,49.77,50.13,48.90,49.40,155140
MWG,20160922,48.68,50.05,48.68,49.73,127670
MWG,20160921,47.96,49.22,47.96,48.68,130260
MWG,20160920,47.24,48.32,47.24,48.14,106800
MWG,20160919,48.36,48.40,46.88,47.24,264460
MWG,20160916,48.32,48.89,47.96,48.36,151300
MWG,20160915,48.90,48.90,47.74,47.74,172940
MWG,20160914,50.08,50.08,48.97,48.97,73620
MWG,20160913,48.68,50.12,48.68,49.94,93000
MWG,20160912,50.48,50.48,48.39,48.68,246870
MWG,20160909,51.93,51.93,49.77,50.48,377010
MWG,20160908,52.29,52.29,51.57,51.93,144480
MWG,20160907,52.29,52.65,50.49,51.93,148920
MWG,20160906,52.29,53.01,51.93,52.65,135710
MWG,20160905,51.93,52.29,51.21,52.29,150500
MWG,20160901,52.29,52.29,51.21,51.57,217600
MWG,20160831,53.01,53.01,51.21,51.93,267210
MWG,20160830,49.76,51.92,49.76,51.93,240460
MWG,20160829,51.57,52.29,49.41,49.40,474240
MWG,20160826,51.21,52.65,51.21,51.57,319450
MWG,20160825,52.29,52.65,50.85,51.21,480970
MWG,20160824,55.17,56.61,52.65,52.65,1015770
MWG,20160823,54.09,55.17,53.37,55.17,208990
MWG,20160822,54.81,55.89,54.09,54.45,222720
MWG,20160819,54.09,56.61,53.01,54.81,312270
MWG,20160818,55.17,55.17,54.09,54.45,173180
MWG,20160817,53.73,55.90,53.01,55.53,298740
MWG,20160816,51.21,54.10,51.21,52.29,423840
MWG,20160815,49.40,51.56,49.04,50.85,293800
MWG,20160812,51.56,51.56,49.40,49.40,128800
MWG,20160811,47.60,50.12,47.24,50.12,366120
MWG,20160810,47.24,48.32,46.88,47.60,154070
MWG,20160809,47.60,48.32,47.24,47.24,99040
MWG,20160808,48.32,48.32,47.60,47.60,81890
MWG,20160805,46.52,47.96,46.52,47.60,156700
MWG,20160804,46.51,46.87,45.79,46.52,149850
MWG,20160803,43.99,45.07,43.99,44.71,175840
MWG,20160802,46.52,46.52,44.72,44.71,160680
MWG,20160801,48.32,48.68,46.88,46.88,202820
MWG,20160729,47.96,49.04,47.96,48.32,102870
MWG,20160728,46.88,48.68,46.52,47.96,120870
MWG,20160727,46.88,47.24,46.52,46.88,57150
MWG,20160726,47.96,47.96,46.88,46.88,56150
MWG,20160725,48.68,48.68,46.88,47.96,67230
MWG,20160722,46.16,48.68,44.72,48.68,384670
MWG,20160721,47.96,48.68,45.80,46.52,266080
MWG,20160720,50.12,50.12,47.96,47.96,280260
MWG,20160719,50.48,50.48,49.04,50.48,255690
MWG,20160718,49.76,50.48,49.40,50.12,224360
MWG,20160715,50.48,50.84,47.96,49.40,278440
MWG,20160714,50.48,51.92,50.12,50.48,233920
MWG,20160713,49.76,50.84,49.04,50.48,207820
MWG,20160712,47.60,48.68,46.52,48.68,183060
MWG,20160711,46.52,49.04,46.52,47.60,222850
MWG,20160708,47.24,47.96,46.52,46.88,121180
MWG,20160707,45.07,47.23,44.35,47.24,452050
MWG,20160706,43.99,44.35,43.27,44.35,189000
MWG,20160705,45.07,45.07,44.35,44.35,170630
MWG,20160704,45.07,45.07,43.99,44.71,204000
MWG,20160701,44.35,45.07,43.99,44.35,254340
MWG,20160630,45.08,45.80,44.36,44.35,136970
MWG,20160629,42.55,45.07,42.55,45.08,299110
MWG,20160628,42.91,43.63,42.55,42.91,135670
MWG,20160627,43.27,43.99,41.47,43.99,201010
MWG,20160624,41.47,44.35,38.59,43.99,877910
MWG,20160623,38.59,41.47,38.59,41.47,448580
MWG,20160622,38.95,39.31,38.23,38.95,99510
MWG,20160621,39.66,39.66,38.22,38.95,264300
MWG,20160620,37.50,38.58,37.50,38.58,288080
MWG,20160617,36.42,37.14,35.34,36.06,154070
MWG,20160616,36.06,37.14,35.88,36.78,118040
MWG,20160615,36.42,36.42,35.70,35.88,164120
MWG,20160614,33.90,36.06,33.54,36.06,313590
MWG,20160613,33.90,33.90,33.54,33.90,123360
MWG,20160610,33.54,33.90,33.18,33.90,125150
MWG,20160609,33.72,33.90,33.00,33.36,304660
MWG,20160608,34.62,34.62,33.90,34.08,283670
MWG,20160607,33.72,34.62,33.54,34.44,365940
MWG,20160606,31.91,33.35,31.91,33.18,555590
MWG,20160603,30.83,31.91,30.83,31.73,303770
MWG,20160602,30.83,30.83,30.65,30.83,120220
MWG,20160601,31.01,31.01,30.65,30.83,89680
MWG,20160531,31.01,31.19,30.83,31.01,156180
MWG,20160530,30.65,30.83,30.47,30.83,185160
MWG,20160527,29.75,30.65,29.57,30.47,428880
MWG,20160526,30.29,30.47,29.75,29.75,279620
MWG,20160525,30.11,30.29,29.93,30.29,184200
MWG,20160524,29.39,30.29,29.39,30.11,588980
MWG,20160523,28.13,28.85,27.95,28.85,803880
MWG,20160520,27.41,27.95,27.41,27.77,42320
MWG,20160519,27.77,27.95,27.59,27.59,57210
MWG,20160518,27.77,28.13,27.59,27.77,41930
MWG,20160517,27.23,27.77,27.23,27.77,103450
MWG,20160516,27.41,27.77,27.23,27.41,42770
MWG,20160513,28.13,28.13,27.41,27.41,113660
MWG,20160512,28.13,28.31,27.77,27.95,73160
MWG,20160511,28.31,28.31,27.95,28.31,128100
MWG,20160510,28.31,28.31,27.95,28.13,125390
MWG,20160509,28.31,28.67,27.95,28.31,243600
MWG,20160506,28.13,28.49,28.13,28.31,225130
MWG,20160505,27.59,27.76,27.23,27.77,341280
MWG,20160504,26.53,27.94,26.53,27.41,322850
MWG,20160429,26.53,26.88,26.53,26.53,37930
MWG,20160428,26.88,26.88,26.53,26.88,40980
MWG,20160427,26.88,27.24,26.71,26.88,49610
MWG,20160426,27.24,27.42,27.06,27.06,110320
MWG,20160425,27.23,27.23,26.70,27.24,135550
MWG,20160422,25.82,26.35,25.82,26.17,29540
MWG,20160421,26.17,26.17,25.82,26.17,27270
MWG,20160420,25.99,26.17,25.82,26.17,49000
MWG,20160419,26.88,26.88,26.17,26.17,56650
MWG,20160415,26.35,27.05,26.35,26.88,82180
MWG,20160414,26.70,26.88,26.53,26.70,65170
MWG,20160413,26.88,27.24,26.71,26.88,32250
MWG,20160412,27.24,27.42,26.89,27.06,41990
MWG,20160411,27.06,27.41,27.06,27.24,96990
MWG,20160408,26.88,27.23,26.70,27.06,101900
MWG,20160407,26.88,27.05,26.70,26.88,44780
MWG,20160406,26.88,27.06,26.53,26.70,33560
MWG,20160405,26.53,26.88,26.53,26.88,35210
MWG,20160404,26.70,26.88,26.52,26.53,34900
MWG,20160401,26.88,26.88,26.52,26.70,76360
MWG,20160331,27.24,27.42,26.71,26.70,59990
MWG,20160330,27.06,27.41,27.06,27.24,30870
MWG,20160329,27.41,27.77,27.24,27.41,101140
MWG,20160328,27.95,27.95,27.59,27.59,85470
MWG,20160325,27.77,27.95,27.59,27.77,93810
MWG,20160324,27.77,27.94,27.41,27.77,166690
MWG,20160323,27.42,27.59,27.24,27.59,81460
MWG,20160322,27.59,27.77,27.24,27.24,73360
MWG,20160321,27.59,27.95,27.42,27.59,177050
MWG,20160318,27.24,27.42,27.06,27.24,79290
MWG,20160317,27.42,27.59,26.89,27.24,195920
MWG,20160316,27.94,27.94,27.24,27.24,298870
MWG,20160315,28.12,28.12,27.77,28.12,113840
MWG,20160314,28.30,28.47,27.94,28.12,90150
MWG,20160311,27.94,28.29,27.76,28.12,210430
MWG,20160310,27.59,27.94,27.59,27.94,105310
MWG,20160309,27.59,27.95,27.59,27.59,109120
MWG,20160308,27.94,28.12,27.59,27.77,107410
MWG,20160307,28.12,28.30,27.77,27.94,132110
MWG,20160304,27.76,28.65,27.59,28.12,339340
MWG,20160303,27.94,27.94,27.76,27.94,86750
MWG,20160302,26.70,27.94,26.70,27.94,393160
MWG,20160301,26.53,26.88,26.53,26.70,109110
MWG,20160229,27.05,27.05,26.52,26.53,140520
MWG,20160226,26.88,27.23,26.70,26.70,137910
MWG,20160225,27.41,27.59,26.88,26.88,197130
MWG,20160224,27.24,27.59,26.89,27.41,61870
MWG,20160223,27.23,27.59,27.06,27.24,265520
MWG,20160222,26.35,26.88,26.35,26.88,132720
MWG,20160219,26.53,26.53,26.17,26.17,52460
MWG,20160218,25.47,26.53,25.47,26.35,133790
MWG,20160217,25.64,25.82,25.46,25.47,91360
MWG,20160216,25.64,25.64,25.29,25.64,79510
MWG,20160215,25.47,25.82,25.29,25.64,41340
MWG,20160205,25.47,26.00,25.47,26.00,41110
MWG,20160204,25.47,25.82,25.47,25.47,46320
MWG,20160203,25.12,25.47,25.12,25.47,38030
MWG,20160202,25.29,25.65,25.29,25.47,51310
MWG,20160201,25.12,25.65,25.12,25.47,105090
MWG,20160129,24.76,25.47,24.76,25.47,149010
MWG,20160128,25.29,25.29,24.76,24.76,32570
MWG,20160127,25.11,25.29,24.93,25.29,55080
MWG,20160126,25.12,25.29,24.76,25.11,59150
MWG,20160125,25.11,25.46,24.58,25.47,175000
MWG,20160122,24.41,24.76,23.70,24.05,94540
MWG,20160121,24.76,24.76,24.23,24.41,65230
MWG,20160120,25.11,25.11,24.58,24.76,49190
MWG,20160119,24.41,25.12,24.23,25.11,86980
MWG,20160118,25.46,25.46,23.87,24.41,222550
MWG,20160115,26.00,26.00,25.65,25.64,103340
MWG,20160114,26.00,26.17,25.64,26.00,177250
MWG,20160113,26.71,26.71,26.35,26.35,58300
MWG,20160112,25.82,26.52,25.82,26.53,72520
MWG,20160111,26.35,26.53,25.82,26.17,96610
MWG,20160108,26.70,26.88,25.82,26.53,97350
MWG,20160107,27.59,27.59,26.53,26.88,222750
MWG,20160106,27.76,27.94,27.59,27.77,76610
MWG,20160105,27.94,27.94,27.41,27.94,98210
MWG,20160104,27.77,28.48,27.59,27.94,396020
MWG,20151231,28.12,28.47,27.59,27.77,398870
MWG,20151230,28.12,28.65,28.12,28.65,264060
MWG,20151229,27.94,28.30,27.94,28.12,109910
MWG,20151228,27.41,28.29,27.23,28.12,316120
MWG,20151225,27.94,27.94,27.41,27.41,51660
MWG,20151224,27.77,27.95,27.59,27.94,57330
MWG,20151223,27.41,27.94,27.41,27.77,182850
MWG,20151222,27.76,27.94,27.23,27.59,236520
MWG,20151221,27.59,27.95,27.42,27.94,93740
MWG,20151218,27.76,27.94,27.76,27.77,86030
MWG,20151217,27.77,27.95,27.59,27.94,305780
MWG,20151216,27.24,28.12,27.06,27.77,304540
MWG,20151215,26.88,27.06,26.70,27.06,100200
MWG,20151214,26.52,26.88,26.35,26.88,53090
MWG,20151211,26.17,26.70,25.99,26.70,45980
MWG,20151210,26.71,26.88,26.18,26.17,51590
MWG,20151209,26.89,27.24,26.36,26.53,99560
MWG,20151208,26.52,27.58,26.17,27.24,111010
MWG,20151207,26.88,26.88,26.53,26.70,48280
MWG,20151204,26.53,27.06,26.17,26.88,125740
MWG,20151203,26.88,27.24,26.71,26.88,35740
MWG,20151202,26.52,27.23,26.52,27.06,42420
MWG,20151201,26.53,27.24,26.35,26.70,57370
MWG,20151130,27.23,27.41,26.35,26.53,198970
MWG,20151127,28.65,28.83,27.24,27.41,383380
MWG,20151126,29.36,29.36,28.65,28.65,199810
MWG,20151125,29.00,29.35,28.29,29.18,163740
MWG,20151124,28.65,29.36,28.47,29.00,264330
MWG,20151123,28.47,28.82,28.29,28.65,224070
MWG,20151120,27.59,28.12,27.59,27.94,211960
MWG,20151119,27.77,27.77,27.42,27.59,113010
MWG,20151118,27.41,27.77,27.24,27.77,70270
MWG,20151117,28.12,28.30,27.41,27.59,310040
MWG,20151116,27.41,28.30,27.24,28.12,340740
MWG,20151113,26.88,27.94,26.88,27.59,290520
MWG,20151112,26.17,26.88,26.17,26.88,459340
MWG,20151111,26.00,26.18,25.82,26.17,69900
MWG,20151110,25.99,26.17,25.64,26.00,174100
MWG,20151109,26.00,26.53,25.47,26.17,205020
MWG,20151106,26.35,26.35,25.65,25.82,121410
MWG,20151105,25.82,26.88,25.47,26.53,207670
MWG,20151104,26.00,26.18,25.82,25.82,134640
MWG,20151103,25.64,26.00,25.11,26.00,244920
MWG,20151102,26.17,26.17,25.46,25.82,203870
MWG,20151030,25.82,26.52,25.82,26.17,359290
MWG,20151029,24.23,25.64,24.23,25.64,581760
MWG,20151028,23.70,24.06,23.70,24.05,58040
MWG,20151027,23.87,24.05,23.70,23.88,53190
MWG,20151026,24.23,24.40,23.87,24.05,72600
MWG,20151023,23.87,24.40,23.87,24.05,57590
MWG,20151022,23.52,24.23,23.52,24.05,83430
MWG,20151021,24.41,24.41,23.70,23.70,122980
MWG,20151020,24.94,24.94,24.23,24.41,111340
MWG,20151019,25.11,25.11,24.58,24.94,86440
MWG,20151016,24.23,25.29,24.05,24.76,283290
MWG,20151015,23.88,24.41,23.88,24.23,154090
MWG,20151014,23.70,24.41,23.70,23.88,65500
MWG,20151013,23.34,24.58,23.17,23.70,137020
MWG,20151012,24.05,24.23,23.34,23.52,115070
MWG,20151009,24.76,24.76,23.70,24.05,100870
MWG,20151008,23.69,24.93,23.69,24.76,180880
MWG,20151007,23.34,23.87,23.17,23.34,132400
MWG,20151006,22.29,23.35,22.29,22.99,132300
MWG,20151005,21.93,22.11,21.58,22.11,56170
MWG,20151002,21.75,21.93,21.57,21.93,25160
MWG,20151001,21.58,21.76,21.40,21.75,18210
MWG,20150930,21.58,21.93,21.40,21.58,35050
MWG,20150929,21.40,21.57,21.40,21.40,12490
MWG,20150928,21.75,21.93,21.58,21.75,25880
MWG,20150925,21.93,21.93,21.75,21.93,34470
MWG,20150924,22.11,22.11,21.76,21.75,14000
MWG,20150923,22.28,22.28,21.93,22.11,18580
MWG,20150922,22.81,22.81,22.11,22.28,43100
MWG,20150921,21.40,22.46,21.40,22.46,77340
MWG,20150918,21.57,21.57,21.40,21.40,37310
MWG,20150917,21.58,21.58,21.05,21.22,17070
MWG,20150916,20.87,21.05,20.69,20.87,47720
MWG,20150915,21.40,21.40,20.87,20.87,51120
MWG,20150914,21.76,21.76,21.23,21.40,18880
MWG,20150911,21.75,21.75,21.57,21.58,25830
MWG,20150910,21.57,21.93,21.40,21.75,25500
MWG,20150909,22.28,22.28,21.58,21.75,19790
MWG,20150908,21.58,22.29,21.58,21.93,12500
MWG,20150907,22.28,22.28,21.57,21.58,40620
MWG,20150904,22.46,22.46,22.11,22.28,23030
MWG,20150903,22.46,22.46,22.10,22.46,32900
MWG,20150901,23.69,23.69,22.81,22.81,31320
MWG,20150831,23.52,24.05,22.99,23.34,88610
MWG,20150828,22.46,23.17,22.46,22.81,112350
MWG,20150827,22.82,22.99,22.29,22.46,139070
MWG,20150826,22.11,22.46,22.11,22.11,43160
MWG,20150825,21.40,22.46,20.87,22.11,93890
MWG,20150824,22.10,22.10,21.22,21.40,145040
MWG,20150821,23.17,23.17,21.93,22.81,89090
MWG,20150820,24.05,24.05,23.17,23.17,67300
MWG,20150819,24.76,24.76,23.88,24.23,51420
MWG,20150818,25.12,25.12,24.59,24.76,21390
MWG,20150817,25.11,25.29,24.76,24.94,20860
MWG,20150814,25.11,25.29,24.93,25.11,42450
MWG,20150813,24.93,25.29,24.93,25.11,29990
MWG,20150812,25.47,25.47,24.94,25.11,52570
MWG,20150811,25.47,25.47,25.29,25.47,26040
MWG,20150810,25.29,25.64,25.11,25.47,82730
MWG,20150807,25.11,25.29,25.11,25.11,36940
MWG,20150806,25.29,25.29,25.12,25.29,27680
MWG,20150805,25.11,25.46,25.11,25.47,9750
MWG,20150804,25.47,25.47,25.11,25.11,51930
MWG,20150803,25.64,25.64,25.11,25.29,71520
MWG,20150731,25.46,25.82,25.29,25.29,74200
MWG,20150730,25.64,25.82,25.46,25.64,29900
MWG,20150729,25.82,26.00,25.65,25.64,49360
MWG,20150728,26.52,26.52,25.99,26.00,34250
MWG,20150727,26.53,26.53,25.82,26.17,42600
MWG,20150724,25.64,26.70,25.29,26.53,227840
MWG,20150723,25.11,25.29,24.93,25.11,40140
MWG,20150722,25.29,25.47,25.11,25.11,40710
MWG,20150721,25.47,25.47,25.11,25.29,40090
MWG,20150720,25.47,25.82,25.47,25.82,23330
MWG,20150717,26.00,26.00,25.65,25.82,17560
MWG,20150716,26.00,26.00,25.82,26.00,9980
MWG,20150715,26.00,26.00,25.47,25.82,24970
MWG,20150714,25.82,26.00,25.82,26.00,35180
MWG,20150713,26.35,26.35,25.82,25.82,30630
MWG,20150710,26.00,26.35,26.00,26.35,25440
MWG,20150709,26.17,26.35,26.00,26.35,32370
MWG,20150708,26.17,26.35,25.99,26.35,39430
MWG,20150707,26.35,26.52,26.17,26.17,92510
MWG,20150706,26.17,26.35,26.17,26.17,94930
MWG,20150703,26.00,26.53,26.00,26.17,73910
MWG,20150702,26.18,26.18,26.00,26.00,32680
MWG,20150701,26.00,26.18,25.82,26.00,34230
MWG,20150630,26.00,26.35,26.00,26.00,48540
MWG,20150629,26.18,26.18,25.82,26.00,46030
MWG,20150626,26.00,27.06,25.82,26.53,92010
MWG,20150625,26.35,26.70,26.00,26.00,30790
MWG,20150624,24.76,26.35,24.76,26.35,121970
MWG,20150623,25.29,25.29,24.76,24.76,56380
MWG,20150622,25.46,25.64,25.29,25.47,48910
MWG,20150619,25.64,26.00,25.64,25.64,12680
MWG,20150618,25.82,26.00,25.64,25.82,5590
MWG,20150617,25.99,26.17,25.82,25.82,11460
MWG,20150616,26.17,26.35,25.99,26.17,16820
MWG,20150615,26.35,26.71,26.18,26.17,34330
MWG,20150612,26.71,26.71,26.35,26.53,25770
MWG,20150611,26.35,26.71,26.35,26.53,8910
MWG,20150610,27.06,27.77,26.53,26.53,26060
MWG,20150609,27.41,27.41,26.53,27.06,34680
MWG,20150608,27.59,27.59,27.06,27.06,21110
MWG,20150605,26.35,27.24,26.35,27.24,29500
MWG,20150604,26.35,26.70,26.35,26.53,12250
MWG,20150603,27.06,27.06,26.17,26.35,19990
MWG,20150602,27.06,27.24,26.36,26.88,37200
MWG,20150601,27.59,27.77,27.24,27.24,14950
MWG,20150529,27.94,27.94,26.88,27.59,44560
MWG,20150528,28.47,28.47,27.94,27.94,33840
MWG,20150527,28.30,28.30,27.77,28.12,13100
MWG,20150526,27.76,29.00,27.76,28.30,39350
MWG,20150525,28.30,28.30,27.24,27.41,40120
MWG,20150522,28.47,28.47,27.06,28.30,48530
MWG,20150521,28.65,29.71,27.94,28.47,28050
MWG,20150520,30.07,30.25,29.54,29.89,203290
MWG,20150519,27.59,28.30,27.59,28.30,54280
MWG,20150518,24.94,26.53,24.94,26.53,88500
MWG,20150515,25.82,25.82,24.93,24.94,48430
MWG,20150514,28.65,29.00,26.70,26.70,87470
MWG,20150513,29.01,30.43,28.30,28.65,80660
MWG,20150512,29.44,29.44,27.74,28.87,80020
MWG,20150511,30.29,30.57,29.72,29.72,34870
MWG,20150508,30.00,30.28,29.72,30.29,11670
MWG,20150507,29.72,30.29,29.44,30.00,15350
MWG,20150506,30.29,30.29,29.72,29.72,12450
MWG,20150505,30.00,30.29,29.44,30.29,14490
MWG,20150504,31.13,31.13,30.28,30.57,28400
MWG,20150427,31.70,32.55,30.85,30.85,60120
MWG,20150424,30.01,31.42,29.72,30.85,73060
MWG,20150423,29.44,30.01,29.44,29.44,20810
MWG,20150422,29.72,29.72,29.44,29.44,25120
MWG,20150421,29.72,30.00,29.72,29.72,8400
MWG,20150420,30.29,30.29,29.72,29.72,39410
MWG,20150417,30.29,30.29,30.01,30.29,8490
MWG,20150416,30.57,30.57,30.01,30.29,9680
MWG,20150415,30.29,30.29,30.29,30.29,5810
MWG,20150414,30.00,30.57,30.00,30.57,7010
MWG,20150413,30.57,30.57,30.29,30.57,18220
MWG,20150410,31.14,31.14,30.29,30.29,15410
MWG,20150409,30.57,30.85,30.29,30.29,12240
MWG,20150408,30.29,31.14,30.29,30.57,28090
MWG,20150407,29.72,30.85,29.72,30.57,17110
MWG,20150406,30.29,30.29,29.72,29.72,5750
MWG,20150403,30.29,30.57,30.01,30.29,6960
MWG,20150402,30.29,30.57,30.29,30.29,15600
MWG,20150401,30.86,30.86,30.01,30.57,16950
MWG,20150331,30.57,30.86,30.29,30.29,19830
MWG,20150330,30.29,31.14,30.29,30.29,22330
MWG,20150327,31.14,31.14,30.29,30.29,32530
MWG,20150326,31.99,31.99,31.14,31.14,21600
MWG,20150325,32.84,32.84,31.70,31.99,11140
MWG,20150324,33.12,33.12,31.70,32.27,30000
MWG,20150323,33.12,33.12,32.27,32.55,21570
MWG,20150320,33.69,33.69,32.84,33.12,17360
MWG,20150319,33.40,33.40,32.83,33.12,13300
MWG,20150318,33.40,33.68,33.12,33.40,860
MWG,20150317,33.69,33.97,33.12,33.40,60710
MWG,20150316,33.96,33.96,33.11,33.12,18510
MWG,20150313,35.10,35.66,33.68,33.68,55520
MWG,20150312,31.99,33.97,31.99,33.68,33340
MWG,20150311,33.12,33.12,31.14,32.27,78590
MWG,20150310,34.25,34.82,33.12,33.12,58060
MWG,20150309,34.82,36.80,34.25,34.82,42500
MWG,20150306,35.39,35.39,34.54,34.82,71020
MWG,20150305,36.51,36.51,35.38,35.67,144100
MWG,20150304,36.51,36.80,35.95,36.51,108250
MWG,20150303,35.66,37.08,35.66,36.23,153750
MWG,20150302,36.80,37.08,35.38,36.23,101370
MWG,20150227,40.47,40.47,37.93,37.93,90050
MWG,20150226,39.91,40.48,39.63,40.19,98800
MWG,20150225,39.62,41.89,39.62,39.91,121560
MWG,20150224,37.37,39.35,37.08,39.34,312160
MWG,20150213,36.80,36.80,36.23,36.80,15410
MWG,20150212,36.52,36.80,36.52,36.80,59110
MWG,20150211,36.23,36.80,35.95,36.80,256600
MWG,20150210,36.23,36.79,36.23,36.23,117430
MWG,20150209,36.23,36.80,36.23,36.51,153370
MWG,20150206,35.67,36.24,35.67,35.95,90910
MWG,20150205,34.82,35.67,34.82,35.67,157180
MWG,20150204,33.69,35.10,33.69,34.82,95510
MWG,20150203,33.69,34.25,33.69,33.97,24450
MWG,20150202,35.10,35.10,33.97,33.97,63650
MWG,20150130,35.38,35.66,34.81,35.10,106070
MWG,20150129,34.53,35.38,34.25,35.38,189640
MWG,20150128,33.68,34.53,33.40,34.53,153520
MWG,20150127,33.40,33.97,33.40,33.68,74430
MWG,20150126,33.97,33.97,33.40,33.40,69470
MWG,20150123,33.40,33.96,33.40,33.97,83030
MWG,20150122,33.97,33.97,33.69,33.68,48110
MWG,20150121,33.97,34.25,33.69,33.97,132190
MWG,20150120,33.40,34.25,33.40,33.97,170300
MWG,20150119,33.40,33.40,32.55,33.40,155000
MWG,20150116,33.97,33.97,32.84,32.83,116950
MWG,20150115,33.96,34.25,33.68,33.97,76470
MWG,20150114,32.27,33.68,32.27,33.68,244240
MWG,20150113,31.14,32.56,31.14,32.55,290500
MWG,20150112,30.57,31.42,30.57,31.14,104230
MWG,20150109,30.01,30.86,30.01,30.85,46170
MWG,20150108,30.28,30.57,30.00,30.29,47040
MWG,20150107,30.29,30.57,30.00,30.00,10590
MWG,20150106,30.57,30.57,30.00,30.57,37970
MWG,20150105,31.13,31.13,30.28,30.57,18030
MWG,20141231,30.57,31.14,30.57,30.85,57150
MWG,20141230,30.00,30.57,29.72,30.57,42760
MWG,20141229,30.00,30.00,29.72,30.00,27440
MWG,20141226,29.72,30.29,29.72,30.00,36810
MWG,20141225,30.00,30.00,29.72,29.72,14960
MWG,20141224,29.44,31.42,29.44,30.85,372830
MWG,20141223,28.87,29.44,28.87,29.44,88810
MWG,20141222,28.87,29.15,28.59,28.87,45070
MWG,20141219,28.02,28.87,28.02,28.87,105970
MWG,20141218,28.03,28.03,27.74,28.02,20140
MWG,20141217,28.31,28.59,28.31,28.31,61200
MWG,20141216,28.59,28.59,28.31,28.31,35520
MWG,20141215,28.17,28.88,28.17,28.31,155470
MWG,20141212,28.16,28.58,28.02,28.31,162660
MWG,20141211,27.17,28.16,27.17,28.16,173360
MWG,20141210,26.60,27.88,26.60,27.88,16940
MWG,20141209,28.16,28.30,28.02,28.02,180930
MWG,20141208,27.74,28.30,27.74,28.16,132160
MWG,20141205,28.31,28.31,27.46,28.16,64980
MWG,20141204,29.15,29.15,28.30,28.31,257870
MWG,20141203,27.18,27.32,27.04,27.31,142170
MWG,20141202,24.06,25.62,24.06,25.62,39090
MWG,20141201,25.19,25.19,23.49,24.06,61960
MWG,20141128,26.04,26.04,25.19,25.19,38090
MWG,20141127,26.04,26.04,25.47,25.76,22250
MWG,20141126,26.60,26.60,25.90,26.04,39470
MWG,20141125,26.89,27.17,26.32,26.32,48550
MWG,20141124,27.32,27.46,26.89,26.89,57490
MWG,20141121,28.02,28.02,27.32,27.74,14000
MWG,20141120,28.02,28.02,27.32,27.74,25260
MWG,20141119,28.02,28.02,27.60,27.74,15200
MWG,20141118,28.31,28.31,28.02,28.02,21310
MWG,20141117,28.59,28.59,28.16,28.59,18180
MWG,20141114,28.59,29.16,28.59,28.87,95160
MWG,20141113,28.59,28.87,28.59,28.59,48060
MWG,20141112,28.59,28.87,28.59,28.59,64490
MWG,20141111,28.59,28.87,28.30,28.87,78920
MWG,20141110,29.15,29.15,28.58,28.87,67980
MWG,20141107,27.46,29.16,27.46,29.15,161420
MWG,20141106,28.03,29.16,27.18,27.46,176730
MWG,20141105,29.15,29.15,28.30,28.31,33320
MWG,20141104,28.30,29.43,28.30,29.15,84960
MWG,20141103,29.72,29.72,28.58,29.15,51330
MWG,20141031,30.29,30.29,29.72,30.00,26930
MWG,20141030,29.72,30.29,29.72,30.29,65350
MWG,20141029,30.28,30.28,29.72,29.72,21320
MWG,20141028,30.57,30.85,30.00,30.00,28140
MWG,20141027,31.14,31.99,30.85,30.85,26890
MWG,20141024,29.72,30.57,29.72,30.57,17040
MWG,20141023,30.29,30.29,29.44,29.72,21100
MWG,20141022,30.85,30.85,30.29,30.29,15150
MWG,20141021,30.57,30.85,30.00,30.57,14260
MWG,20141020,31.42,31.42,30.57,30.57,7760
MWG,20141017,31.14,31.14,30.01,30.85,59410
MWG,20141016,31.71,31.99,30.01,30.29,37680
MWG,20141015,31.70,31.98,31.42,31.99,94190
MWG,20141014,31.98,31.98,31.42,31.70,34880
MWG,20141013,32.55,32.55,31.42,31.70,17150
MWG,20141010,32.84,33.40,32.55,33.12,63600
MWG,20141009,32.84,33.12,32.84,33.12,271340
MWG,20141008,31.15,31.15,30.58,31.14,138900
MWG,20141007,28.97,29.31,28.97,29.14,37960
MWG,20141006,29.31,29.31,28.97,29.14,19250
